session_name,paper_id,title,authors,institutions,abstract,pdf_url,pdf_available,doi,page_number,received_date,accepted_date
WEPCO - Wednesday Poster Session,WEPCO25,"SOLEIL II BPMs development progress676SOLEIL II is the low emittance upgrade project for Synchrotron SOLEIL, targeting",N. Hubert; Z. Fan; A. Gamelin  Synchrotron; F. Alves; M. El Ajjouri,,"an emittance of ~80 pm.rad. The new lattice includes 196 Beam Position Monitors (BPM) distributed in 3 different types depending on the vacuum chamber diameter. To ensure consistent signal levels across varying pipe diameters, two button sizes were selected: 6 mm diameter for 16 mm beam pipes, and 7 mm diameter for the 20 mm and 24 mm sections. To optimize the BPM impedance, button shape is conical. Electromagnetic and thermal simulations have been conducted to validate the proposed designs. In parallel, prototypes have been installed and tested on the existing machine to confirm the simulation results and validate the design. This paper summarizes the simulation outcomes, and the test results obtained on the current machine., , , ,  soleil 10.18429/JACoW-IBIC2025-WEPCO25 03 Sep 2025 —  —  —",https://meow.elettra.eu/90/pdf/WEPCO25.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPCO25,,,
WEPCO - Wednesday Poster Session,WEPCO26,First measurements of a prototype stripline BPM for PETRA IV comparison with simulation680,W. Including; S. Strokov; W. The; G. Kube; D. Lipka  Deutsches Elektronen; C. This; M. Lantschner,,"We present signal and thermal measurements from the first prototype of a stripline Beam Position Monitor (BPM) intended for the PETRA IV synchrotron ring [1]. The monitor was installed at the PETRA III testbed for evaluation and compared against CST Studio Suite [2] simulation results. Initial measurements revealed unexpected signal oscillations and significant heating (up to 135 °C), which were not reproduced in ideal models. For a smooth beam pipe, the expected power loss based on the wake-loss factor would only be 5  mechanical details such as flanges and copper gaskets in the simulation revealed cavity-induced resonances, which increased the power loss up to 96  updated model showed good agreement with the measured signals in both time (TD) and frequency domains (FD) as well as with thermal data. Replacing the gasket with a RF-sealing variant lowered the measured temperature to 65 ° study highlights that multiple mechanical and electromagnetic factors must be understood and included in simulations to predict beam-induced effects in high-frequency diagnostics accurately., , , -Synchrotron DESY 10.18429/JACoW-IBIC2025-WEPCO26 03 Sep 2025 —  —  —",https://meow.elettra.eu/90/pdf/WEPCO26.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPCO26,,,
WEPCO - Wednesday Poster Session,WEPCO27,MEASUREMENT OF CRABBING ANGLE WITH PHASE INFORMATION FROM BPM684The Electron-Ion Collider is being constructed at the,Pinayev,Brookhaven National Laboratory,"Brookhaven National Laboratory. The crab cavities will be utilized for the increase of the luminosity. While the initial set-up of crab cavities can be based on the orbit measurements during dedicated development time, we need to utilize a less invasive approach for monitoring the longitudinal beam tilt during operations. We propose to measure a phase shift between two beam position monitor channels for this purpose. The signal can be easily incorporated into the RF system feedback to suppress noise in the system. Theoretical considerations as well as tests with the electron beams are presented.I.  10.18429/JACoW-IBIC2025-WEPCO27 14 Aug 2025 —  —  —",https://meow.elettra.eu/90/pdf/WEPCO27.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPCO27,,,
WEPCO - Wednesday Poster Session,WEPCO28,Measurement of two beams positions with button BPM687Modern BPM processors utilize digital processing of the beam,Pinayev,Brookhaven National Laboratory,"induced signals. The information on the signal amplitudes is used for the delta over sum calculation of the beam position, while the readily available phase information is usually discarded. We have experimentally tested measurement of the individual positions of two beams propagating in the common beampipe utilizing both phase and amplitude data. The proposed method can be used for the energy recovery linacs and colliders.I.  10.18429/JACoW-IBIC2025-WEPCO28 14 Aug 2025 —  —  —",https://meow.elettra.eu/90/pdf/WEPCO28.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPCO28,,,
WEPCO - Wednesday Poster Session,WEPCO29,Development of analog front-end module for the BPM signal processor at SSRF690,Wang; Tang; Lai; Jiang; Xu; Yan,Shanghai Institute of Applied Physics; Nanchang UniversityZ; Shanghai Advanced Research InstituteQ; Shanghai Advanced Research Institute,"A new BPM processor is being developed to address the ageing of BPM signal processors and the new demand for synchronised data acquisition at the storage ring of Shanghai Synchrotron Radiation Facility (SSRF). The BPM processor consists primarily of a digital carrier board and an analog front-end (AFE) module. The AFE is responsible for the conditioning of the BPM output RF signal and for the compensation of long-term drift. This paper presents the design of the AFE module and gives an evaluation of its performance. The experimental results show that the AFE module under development fully satisfies the high resolution and high stability requirements of the upgraded SSRF BPM processor.H. , Chinese Academy of Sciences, Nanchang University; Shanghai Advanced Research Institute, Chinese Academy of Sciences, Nanchang UniversityL. . . , Chinese Academy of Sciences, Shanghai Institute of Applied Physics, Chinese Academy of Sciences, Nanchang UniversityZ. Xu, S. , Chinese Academy of Sciences, Nanchang Universityy. , Chinese Academy of Sciences 10.18429/JACoW-IBIC2025-WEPCO29 03 Sep 2025 —  —  —",https://meow.elettra.eu/90/pdf/WEPCO29.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPCO29,,,
WEPCO - Wednesday Poster Session,WEPCO31,Development and evaluation of an RFSoC based stripline BPM readout hardware prototype693We have developed a Stripline,Mitsuka; Ruckman; Urbschat,SLAC National Accelerator Laboratory; High Energy Accelerator Research OrganizationL; Nagoya UniversityG,"BPM readout device based on an AMD/Xilinx RFSoC chip which integrates multiple ADCs, DACs, a large scale FPGA, and an ARM processor in a single package. The developed device is intended for use at the beam transfer line connecting the KEK injector Linac to the SuperKEKB collider rings. SuperKEKB will operate at unprecedented luminosities requiring very high beam currents. To reach and maintain such currents, high injection efficiency is essential which in turn requires precise tuning of the injection process. The RFSoC based BPM will provide a highly flexible platform for beam orbit measurements near the injection point required for the tuning. One objective is to enable the separate resolution of the orbit of both bunches in the two-bunch injection mode, where two bunches are accelerated and injected with 96 ns spacing. Additionally, we plan to utilize resulting measurements as inputs for real-time automated injection tuning and feedback to the upstream steering in the beam transport line. Here, we present the status of the development including results from prototype tests conducted at the KEK injector Linac.B. . .  10.18429/JACoW-IBIC2025-WEPCO31 27 Aug 2025 —  —  —",https://meow.elettra.eu/90/pdf/WEPCO31.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPCO31,,,
WEPCO - Wednesday Poster Session,WEPCO32,Upgrade of beam position diagnostics System at FELiChEM697The FELiChEM is a user facility dedicated for energy,X. Yang; Y. Leng; Wang; Y. Deng,University of Science and Technology of China,"chemistry research, developed at University of Science and Technology of China in Hefei. The beam position diagnostics system at FELiChEM are upgraded recently. The facility operates with a special mode: macropulses at 1 Hz repetition rate with microsecond duration, each containing micropluses at 59.5 MHz repetition rate. The key advancement of beam position monitor (BPM) system lies in the upgraded which now achieves micropluse-level resolution. This enhancement enables real-time measurement of transverse position deviations for individual micropluses, providing essential diagnostics for investigating intra-macropulse instabilities. Post-upgrade characterization demonstrates a transverse position resolution better than 20 μm, satisfying design specifications. The upgraded BPM system has been successfully integrated into routine beam tuning operations., , , D.  10.18429/JACoW-IBIC2025-WEPCO32 02 Sep 2025 —  —  —",https://meow.elettra.eu/90/pdf/WEPCO32.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPCO32,,,
WEPCO - Wednesday Poster Session,WEPCO33,Electro-optic sampling based measurement of near field of RF-compressed relativistic electron beams,Ota; P. Musumeci  University,National Institute for Fusion Science,"We present an improved electro-optic sampling technique that extends the sensitivity and temporal resolution of beam diagnostics beyond conventional limits. Through precise calibration of the detection system, we reconstruct the spatio-temporal profile of the near-field generated by a relativistic electron beam in a ZnTe crystal. This allows for accurate retrieval of the beam’s peak current with temporal resolution exceeding the nominal THz bandwidth of the electro-optic response. The method is validated at the UCLA Pegasus Laboratory, enabling single-shot detection of electron beams with charges below 100 fC.M. Lenz  Particle Beam Physics Lab (PBPL), University of California, Los AngelesB. Schaap,  of California, Los AngelesM.",https://meow.elettra.eu/90/pdf/WEPCO33.pdf,False,https://doi.org/10.18429/JACoW-IBIC2025-WEPCO33,,,
WEPCO - Wednesday Poster Session,WEPCO34,Ultrashort Relativistic Electron Bunch Characterization via High-Gradient THz StreakingWe report progress on a THz,P. Musumeci  University,,"streaking experiment at the UCLA Pegasus Laboratory enabling femtosecond-resolution electron bunch length measurements. Single-cycle, 50 µJ THz pulses centered at 0.6 THz are coupled into a metallic horn structure, enhancing field strengths to several hundred MV/m while simultaneously establishing boundary conditions for a strong streaking gradient. A multi-frequency RF photoinjector system produces ultralow-emittance, high-brightness electron beams, which are compressed to sub-femtosecond durations at MeV energies. This setup enables demonstration of THz streaking-based longitudinal point-spread function measurements with femtosecond resolution.M. Lenz  Particle Beam Physics Lab (PBPL) of California, Los Angeles",https://meow.elettra.eu/90/pdf/WEPCO34.pdf,False,https://doi.org/10.18429/JACoW-IBIC2025-WEPCO34,,,
WEPCO - Wednesday Poster Session,WEPCO35,Accurate offline calibration and simulation analysis of various types of BPM position sensitivityBeam Position Monitors,J. Yin; J. Xia  Institute; L. Li; H. Xie; R. Tian; P. He  Institute; Z. Li; J. Yang; Z. Du,,"(BPMs) are the most commonly used non-destructive diagnostics for almost all linear accelerators, cyclotrons, and synchrotrons. It is very important for BPM to provide accurate beam position for closed-orbit correction, and etc. Meanwhile, it is necessary to accurately offline calibrate the BPM position sensitivity and evaluate whether the result is correct or not. In this paper, a method based on the principle of microwave multi-port network in the field of electromagnetic field is proposed to efficiently simulate the BPM position sensitivity; a large number of various BPMs (capacitive , linear-cut and stripline type) for HIAF and PREF projects were calibrated; comparing the calibration and simulated position coefficients, combined with the three-dimensional field distribution analysis, an in-depth and systematic study was carried out on various types of BPM calibration, during which some key points that determine whether the calibration results were accurate after the BPM was launched were found. of Modern Physics, Chinese Academy of SciencesJ. Wu, , , , , , , ,  of Modern Physics",https://meow.elettra.eu/90/pdf/WEPCO35.pdf,False,https://doi.org/10.18429/JACoW-IBIC2025-WEPCO35,,,
WEPCO - Wednesday Poster Session,WEPCO36,Bead Test Result of Cavity Beam Position Monitor for PAL-XFELA bead test was conducted to measure the shunt impedance,Kim,Pohang Accelerator Laboratory,"(R/Q) of the cavity beam position monitor (BPM) for PAL-XFEL. R/Q is an important parameter of a cavity BPM because it relates to the signal strength, which determines the resolution of the beam position measurement. In the bead test, a dielectric and metal bead were used to assess the frequency change at various bead positions. The measurement results of the two beads from the monopole cavity were similar, but the results from the dipole cavity differed significantly. This discrepancy can be explained by considering the distribution of the electric and magnetic fields in the cavity structure and the materials of the two beads.C.",https://meow.elettra.eu/90/pdf/WEPCO36.pdf,False,https://doi.org/10.18429/JACoW-IBIC2025-WEPCO36,,,
WEPCO - Wednesday Poster Session,WEPCO37,Study of beam position monitors for PERLE700PERLE is an Energy-Recovery Linac (ERL) to be constructed at IJCLab in,,,"Orsay. It will be the First multi-turn ERL with superconducting RF (SRF) with the ambition to reach 10MW beam operation (20mA beam current and 500MeV beam energy) Diagnostics are a key element for PERLE operation and among diagnostics, the salient feature for Beam position monitors (BPMs) is the presence of multiple beams which need to be individually diagnosed and controlled. This document describes the design and the operation of PERLE BPMs with particular attention given to how these BPMs will handle multiple beams during commissioning and under normal operation of PERLES. Ben Abdillah  Université Paris-Saclay, CNRS/IN2P3, IJCLab 10.18429/JACoW-IBIC2025-WEPCO37 28 Aug 2025 —  —  —",https://meow.elettra.eu/90/pdf/WEPCO37.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPCO37,,,
WEPCO - Wednesday Poster Session,WEPCO38,Current profile and longitudinal phase space measurement using a corrugated structure,Kim; C. Sung; C. Shim; M. Cho; K. Moon; H. Yang,Pohang Accelerator Laboratory,"We present preliminary experimental results on the measurement of the current profile and longitudinal phase space (LPS) of an ultrarelativistic electron beam using a corrugated structure at the Pohang Accelerator Laboratory X-ray Free-Electron Laser (PAL-XFEL). The electron bunch is streaked by the transverse wakefield induced by the corrugated plates, resulting in a correlation between the transverse and longitudinal beam distributions. By analyzing the transverse distribution of the streaked beam, we reconstructed the current profile and the LPS. Tracking simulations were performed to validate the reconstruction method, showing good agreement between the reconstructed and actual beam profiles. Based on these simulations, we applied the method to experimental data and characterized the longitudinal beam properties at PAL-XFEL. This paper presents our preliminary results on current profile reconstruction and LPS characterization with the high temporal resolution., , , , , S.",https://meow.elettra.eu/90/pdf/WEPCO38.pdf,False,https://doi.org/10.18429/JACoW-IBIC2025-WEPCO38,,,
WEPCO - Wednesday Poster Session,WEPCO39,Development of bunch selector modules for double bunch operation in PAL-XFEL BPM systems704PAL-XFEL plans to begin,D. Shin; S. Jang; C. Kim; Heo; G. Kim; H. Yang,Pohang Accelerator Laboratory,"double-bunch operation in 2027, with two electron bunches separated by 25 ns. The existing beam position monitor (BPM) electronics were designed for single-bunch operation, so the two signals overlap and bias the position measurement. To support this mode without modifying the electronics, we developed an external radio-frequency (RF) switch-based bunch selector that routes only the selected bunch to the BPM input. We built a prototype and conducted laboratory and on-site tests. This paper presents the hardware and experimental results., , , , , H.  10.18429/JACoW-IBIC2025-WEPCO39 02 Sep 2025 —  —  —",https://meow.elettra.eu/90/pdf/WEPCO39.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPCO39,,,
WEPCO - Wednesday Poster Session,WEPCO40,Fibre-Coupled Oscillator-Driven Electro-Optic Spectral Interferometry as a Longitudinal Bunch Profile,Walsh; M. Hibberd; S. Norman  University; Lefevre; C. Pakuza,Cockcroft Institute; European Organization for Nuclear ResearchD,"Monitor707Electro-optic (EO) diagnostics offer non-destructive methods to resolve the longitudinal charge profile of highly relativistic bunches without the need for complex calibrations or ambiguous phase recovery techniques. The most common technique, EO spectral decoding (EOSD), is favoured for its simplicity, reliability, and straightforward output interpretation, however its resolution is constrained to the geometric mean of the transform-limited and chirped probe laser durations. We have introduced a new technique utilising spectral interferometry (EOSI), which overcomes this limitation by adding a single optical element to an EOSD setup, with successful measurements shown previously on the CLARA accelerator at Daresbury Laboratory. To further explore this technique, we have performed EOSI on the CLEAR accelerator at CERN (160-200 MeV, 15-150 pC and 0.2-1.5 ps RMS) utilising a nJ oscillator and optical fibre-coupled transport. Our results highlight the potential for low power, turn-key operation and flexible integration of EOSI systems for single-shot ultrashort bunch length and arrival time monitoring., T. . Graham, ,  of ManchesterD. , Science and Technology Facilities Council, Daresbury Laboratory 10.18429/JACoW-IBIC2025-WEPCO40 03 Sep 2025 —  —  —",https://meow.elettra.eu/90/pdf/WEPCO40.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPCO40,,,
