session_name,paper_id,title,authors,institutions,abstract,pdf_url,pdf_available,doi,page_number,received_date,accepted_date
WEPMO - Wednesday Poster Session,WEPMO28,"Optimisation of a fibre-based two-colour balanced optical cross-correlator795As part of the ongoing Full Energy Beam Exploitation (FEBE) upgrade to the Compact Linear Accelerator for Research and Applications (CLARA) at the Daresbury Laboratory, UK, few-femtosecond optical synchronisation between the new Ti:Sapphire terawatt FEBE laser and the Er:Yb optical master oscillator (OMO) is required for user experiments. To achieve this, a fibre-based two-colour balanced optical cross-correlator (BOXC) using waveguided periodically-poled lithium niobate (PPLN) crystals is being developed. A fibre-based BOXC could have greater sensitivity to timing jitter between two lasers than traditional free-space devices. In this manuscript, the design of the fibre-based two-colour BOXC is presented. The effect of pulse chirp on the sensitivity of the BOXC is investigated, and plans for optimising the design of the BOXC are discussed along with plans for integrating the fibre-based BOXC into the optical synchronisation network at Daresbury.J. Christie  Cockcroft Institute, University of LiverpoolE. Snedden  Science and Technology Facilities CouncilJ. Henderson  Cockcroft InstituteL. Corner  Cockcroft Institute, University of Liverpool, University of Liverpool; Cockcroft InstitutePaper:",,,,https://meow.elettra.eu/90/pdf/WEPMO28.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO28,,,
WEPMO - Wednesday Poster Session,WEPMO29,"Application of phase detectors at the Taiwan Photon Source799A phase detection system has been implemented at the Taiwan Photon Source, employing beam position monitor (BPM) electronics integrated with a digital inphase/quadrature (I/Q) demodulation scheme. This system enables high-resolution analysis of beam phase stability, RF cavity field phase, and synchronization integrity of the RF clock distribution. It also facilitates the investigation of beam phase variations under dynamic operational conditions, including changes in insertion device gaps and booster ramping cycles. This paper presents the operational principles, implementation architecture, and representative experimental results of the developed detector system.C. Huang, K. Hsu, S. Lee, P. Chiu, K. Hu, C. Wu  National Synchrotron Radiation Research CenterPaper:",,,,https://meow.elettra.eu/90/pdf/WEPMO29.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO29,,,
WEPMO - Wednesday Poster Session,WEPMO30,"Design study of the beam position monitor for the Hadron Center at Kutaisi International University803Cyclotron-based proton beams are widely used in research and medical applications due to their capability to deliver bunched beams across a broad range of bunch charges. One of the most critical components in beam diagnostics is the beam position monitor (BPM), which must accurately measure the beam’s position while minimizing disturbance to the beam. At Kutaisi International University (KIU), a superconducting synchro-cyclotron (S2C2) provided by Ion Beam Applications (IBA) will be dedicated exclusively to research, supporting diverse experiments that benefit from proton bunched beams of different intensities. To accommodate these experiments, construction of compact beamline is planned. In this work, we present the electromagnetic design study of an electrostatic BPM that can operate effectively address to the physical and operational constraints of the new beamline.R. Shanidze  Kutaisi International UniversityPaper:",,,,https://meow.elettra.eu/90/pdf/WEPMO30.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO30,,,
WEPMO - Wednesday Poster Session,WEPMO31,"Noninterceptive beam energy measurement of high-frequency free electron lasers806Free electron lasers (FEL), which can generate ultra-high brightness rediation are working horses for radiation science research over the world. For FEL, the higher the repetition frequency of the beam in the device, the higher the user's experimental efficiency, and more experimental stations can conduct experiments simultaneously. Therefore, there is a trend to increase the repetition frequency in its development process. Therefore, it is necessary to develop relevant technologies for high repetition frequency FEL. Beam energy is one of the most fundamental and critical parameters in FEL. This paper developed a fusion algorithm based on beam position monitor (BPM) in the dispersion structure of a FEL, which extracts the transverse position of the beam using both the arrival time and amplitude information of the beam, to achieve high-precision and noninterceptive measurement of beam energy. Provide powerful diagnostic, operational, and maintenance tools for high-frequency free electron laser devices.X. Yang, Y. Leng, Y. Deng  University of Science and Technology of ChinaA. Wang  University of Science and Technology of China, National Synchrotron Radiation LaboratoryPaper:",,,,https://meow.elettra.eu/90/pdf/WEPMO31.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO31,,,
WEPMO - Wednesday Poster Session,WEPMO32,"Beam Position Monitoring and Polarimetry with a Timepix3 Pixel Detector at a Compton Backscattering Polarimeter810The ELSA facility at the University of Bonn uses a storage ring to accelerate polarized electrons up to 3.2 GeV. To monitor the polarization degree of the stored beam a Compton polarimeter is used to analyze the profile of the backscattered beam of gamma rays. In addition to a silicon microstrip detector with vertical resolution, a Timepix3 pixel detector is tested as alternative detector for the usage in beam polarimetry and beam position monitoring. The current status of the alternative detector setup is presented.M. Switka, D. Proft, K. Desch, T. Schiffer  University of BonnPaper:",,,,https://meow.elettra.eu/90/pdf/WEPMO32.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO32,,,
WEPMO - Wednesday Poster Session,WEPMO33,"Studies of longitudinal phase space tomography using booster cavity and dipole spectrometer813Information on the longitudinal phase space (LPS) is essential for tuning injectors that deliver a few-femtosecond electron bunches to beam–plasma interaction experiments and ultrafast diffraction facilities. Direct time–energy characterization, however, is challenging due to the limited resolution of conventional diagnostics. To address this, we apply a tomographic algorithm that uses a booster cavity and a downstream dipole spectrometer to indirectly reconstruct the LPS. A phase scan of the booster cavity adjusts the longitudinal chirp, while the dipole converts the correlated energy spread into a transverse distribution on a screen. An iterative algorithm then retrieves the time–energy distribution. Particle tracking simulations confirm that the method successfully reconstructs the LPS structure. Our next step is to verify the technique on the actual beamline, compare the LPS measured using an RF deflecting cavity with the reconstructed distribution, and use the results to guide injector tuning. We also discuss the potential application of the LPS tomography algorithm developed in this study to non-relativistic ion beams, using a re-bunching cavity and a bunch shape monitor.G. Kim, M. Chung  Pohang University of Science and TechnologyD. Kwak  Korea Atomic Energy Research InstitutePaper:",,,,https://meow.elettra.eu/90/pdf/WEPMO33.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO33,,,
WEPMO - Wednesday Poster Session,WEPMO34,"Longitudinal bunch profile reconstruction via Cherenkov radiation in optical fibers817Optical beam diagnostics, such as OTR screens and streak cameras, can overcome bandwidth limitations of electronic diagnostics. However, efficient light collection and transport is challenging. At the PEER (Pulsed Energetic Electrons for Research) facility at the Australian Synchrotron (AS), we use Cherenkov radiation (CR) generated in optical fibers to reconstruct longitudinal bunch profiles at ps timescales, using a streak camera. This is enabled by proportionality of emitted CR intensity to incident charge*, when electrons directly impact the fiber. Streak cameras have been used to image CR**, but generating and transporting CR in the same fiber is novel, simplifying detector design and light transport. We present bunch profile measurements using this technique and assess its feasibility. We quantify distortion of CR due to modal and chromatic dispersion in the fiber, survey methods to reduce distortion, and improve signal-to-noise ratio. Bunch profile measurements at ps resolution may enable bunch purity optimisation and detection of microbunching, previously not possible at PEER. This will greatly benefit PEER users, as well as beam quality in the AS booster and storage rings.P. Pushkarna, R. Rassool, G. Taylor, J. Valerian, M. Volpi  The University of MelbourneP. Giansiracusa  Australian Synchrotron, The University of Melbourne, The University of Melbourne; Australian SynchrotronS. Sheehy  The University of Melbourne; Australian Nuclear Science and Technology Organisation, Australian Nuclear Science and Technology Organisation, The University of MelbourneP. Bennetto, R. Dowd, Y. Tan  Australian Synchrotron, Australian Nuclear Science and Technology Organisation, Australian Synchrotron; Australian Nuclear Science and Technology OrganisationPaper:",,,,https://meow.elettra.eu/90/pdf/WEPMO34.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO34,,,
WEPMO - Wednesday Poster Session,WEPMO35,"Novel high-current multichannel ammeter for X-ray Beam Position Monitoring (XBPM) applicationsThis work presents the development and characterization of PCR4, a novel pico-to-milli ammeter jointly developed by STLab srl and SenSiC GmbH, specifically designed for applications requiring high-current readout, allowing for monochromatic and polychromatic beams measurement. PCR4 features four independent channels, each with 24-bit resolution, a 10 kHz sampling rate, and an ultra-wide dynamic range spanning 9 decades—from 1 pA to 50 mA. The system is optimized for non-destructive white-beam X-ray detection and incorporates an integrated bipolar voltage bias source (-20 V to +20V), facilitating the commissioning of Silicon Carbide (SiC) sensors and allowing pre-installation dark current measurements. A detailed metrological characterization will be presented, including spectral noise density, linearity, dynamic range, signal-to-noise ratio (SNR), and long-term stability across varying input capacitances. Additionally, the integration of feedback control loops into the system and strategies for further bandwidth extension will be discussed, with the aim of supporting low-latency orbit feedback systems operating at 10 kHz.N. La Rosa, S. Moscato  University of Catania; STLab srl, STLab srl, University of CataniaG. Trovato  STLab srl, Istituto Nazionale di Fisica Nucleare, Sezione di Catania, Institute for Microelectronics and Microsystems, Institute for Microelectronics and Microsystems; University of Catania; Istituto Nazionale di Fisica Nucleare, Sezione di Catania; STLab srl, University of CataniaM. Bucolo, A. Amato  University of CataniaM. Birri  Paul Scherrer InstituteM. Camarda  STLab srl, Institute for Microelectronics and Microsystems; STLab srl; SenSiC GmbH, SenSiC GmbH, Institute for Microelectronics and Microsystems",,,,https://meow.elettra.eu/90/pdf/WEPMO35.pdf,False,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO35,,,
WEPMO - Wednesday Poster Session,WEPMO36,"Concepts for beam diagnostics based on planar pickups on a printed circuit board821For the upgrade of the electro-optical bunch arrival-time monitors (EO-BAMs) employed at several free-electron laser (FEL) facilities, a novel pickup structure has been proposed. Its feasibility was successfully tested at the ELBE accelerator. The design comprises planar pickups on a printed circuit board (PCB) with an integrated combination network. It delivers a significantly stronger signal compared to established pickups. Applying the upgrade to existing machines enables two key capabilities: Reliable operation at 1 pC charge levels for FELs and ultrafast electron diffraction facilities, and enhanced arrival-time resolution for standard operational modes. Furthermore, the PCB implementation enables unprecedented flexibility in planar pickup design, facilitating multi-functional diagnostic capabilities. This work presents a compact implementation strategy for integrating high- and low-resolution channels for EO-BAMs on a single substrate through a dual-functionality layout, and conceptual advancements in beam diagnostics using a PCB architecture for measuring other beam properties.B. Scheible  Technical University of Darmstadt, Technische Hochschule MittelhessenA. Penirschke  Technische Hochschule MittelhessenM. Czwalinna, H. Schlarb  Deutsches Elektronen-Synchrotron DESYW. Ackermann, H. De Gersem  Technical University of DarmstadtM. Kuntzsch  Helmholtz-Zentrum Dresden-RossendorfPaper:",,,,https://meow.elettra.eu/90/pdf/WEPMO36.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO36,,,
WEPMO - Wednesday Poster Session,WEPMO37,"Preliminary radiation hardness characterization of ultra-broadband direct THz detectors based on Schottky diodes and GaAs TeraFETs825Many currently operating and future FELs can generate radiation at megahertz repetition rates, requiring an ultra-broadband, compact, robust & fast (response time at least on a single-digit nanosecond scale) diagnostic tool. We develop ultrafast-operating terahertz detectors based on Schottky diodes and GaAs field-effect transistors (TeraFETs) that operate at room temperature. Here, we present the preliminary radiation hardness characterization of these detectors. Promising results demonstrate the ability of these detectors to be commissioned at accelerator facilities for longitudinal beam diagnostics.R. Yadav  Technical University of Darmstadt, Technische Hochschule Mittelhessen, Technical University of Darmstadt; Technische Hochschule MittelhessenF. Faridi, F. Bek, S. Preu  Technical University of DarmstadtB. Scheible, A. Penirschke  Technische Hochschule MittelhessenM. Salman  Helmholtz-Zentrum Dresden-Rossendorf; Technische Hochschule Mittelhessen, Helmholtz-Zentrum Dresden-Rossendorf, Technische Hochschule MittelhessenM. Kuntzsch, J. Klopf  Helmholtz-Zentrum Dresden-RossendorfPaper:",,,,https://meow.elettra.eu/90/pdf/WEPMO37.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO37,,,
WEPMO - Wednesday Poster Session,WEPMO38,"High-Frequency Beam Position Monitoring: A 500 MHz BPM System by SafranBeam Position Monitors (BPMs) are essential diagnostic tools in any particle accelerator, as they provide accurate measurements of the beam's position, phase, and intensity along the accelerator line. Safran Electronics & Defense, Spain is responsible for the complete design, implementation, production, and validation of a BPM electronic system tailored to project-specific requirements. Operating at a frequency of 500 MHz, the system has undergone initial testing at Safran’s facilities, yielding promising preliminary results. This paper presents the overall system architecture, the design and development process, and an overview of the system’s performance. It also highlights the advantages of the chosen architecture and summarizes the results obtained under various testing scenarios.A. Lopez Antequera, J. Benavides, J. Fernández, P. Gil  Safran Electronics & Defense Spain S.L.J. Ramírez Escalona  Safran (France)",,,,https://meow.elettra.eu/90/pdf/WEPMO38.pdf,False,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO38,,,
WEPMO - Wednesday Poster Session,WEPMO39,"Machine learning based image processing technology for longitudinal phase space analysis in a compact THz-FELThe longitudinal phase space characterization of electron bunches plays a crucial role in operational optimization of accelerator facilities. Currently, the terahertz free-electron laser (THz-FEL) facility at Huazhong University of Science and Technology (HUST) uses a combined deflecting cavity and dipole magnet system for longitudinal phase space measurements of bunches. In order to achieve non-intercepting measurements and also for automated parameter optimization, we developed an image-based virtual diagnostic system utilizing convolutional neural networks trained on simulated bunch data. Our preliminary results demonstrate successful longitudinal phase space reconstruction of the injector output bunch with prediction accuracy exceeding 85%.A. Lei, Q. Chen, R. Luo  Huazhong University of Science and Technology",,,,https://meow.elettra.eu/90/pdf/WEPMO39.pdf,False,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO39,,,
WEPMO - Wednesday Poster Session,WEPMO40,"Optimization and upgrade of the BPM electronics system for CSNS-II RCS829As the China Spallation Neutron Source (CSNS) Phase II project increases the Rapid Cycling Synchrotron (RCS) power to 500 kW, the signal intensity of Beam Position Monitors (BPMs) is expected to rise tenfold, necessitating a comprehensive upgrade of the electronics system to meet high-power operational requirements. Drawing on the experience of the J-PARC Main Ring (MR) 1.3 MW power upgrade, CSNS optimized the analog front-end using a MicroTCA-based RTM board. The initial four-stage passive resistive divider was upgraded to a switchable attenuator combined with proportional voltage division, alongside impedance matching techniques, ensuring stable signal attenuation under high input voltages, minimal reflections, and compatibility with the Analog-to-Digital Converter (ADC) dynamic range. The digital processing is implemented on a self-developed MicroTCA.4-based AMC board, utilizing the Xilinx Zynq-7045 SoC with 8 channels of 16-bit ADC (125 MSPS). The system has successfully transplanted algorithms, supports real-time beam position calculations, and publishes position signals via EPICS. Tests demonstrate low noise, high linearity, and performance.R. Qiu, R. Yang, M. Rehman, Z. Xu, W. Huang, F. Li, L. Zeng, W. Chen  Institute of High Energy Physics, Spallation Neutron Source Science CenterPaper:",,,,https://meow.elettra.eu/90/pdf/WEPMO40.pdf,True,https://doi.org/10.18429/JACoW-IBIC2025-WEPMO40,,,
